sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
144,9.001 220 703,"main","Stack Info","SearchPeriph (0x000018F0): 536884616 @ 0x00000400, 4294967295 Bytes used",294952,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,21,1438,16,15 F0 31 80 08 88 EB 80 80 02 FF FF FF FF 0F 00 
145,9.001 251 221,"main","k_thread_wakeup","",294953,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,99,1454,8,63 05 F0 B1 80 80 02 01 
146,9.001 251 221,"main","Task Ready","SearchPeriph, runs after 28.930 ms",294953,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,6,1462,4,06 F0 31 00 
147,9.001 251 221,"main","k_mutex_unlock","",294953,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,38,1466,8,26 05 BC CE 81 80 02 00 
148,9.001 251 221,"main","k_mutex_unlock","Returns ESUCCESS after 0.000 us",294953,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1474,5,1C 02 26 00 00 
149,9.001 281 738,"main","syscall","name=uart_poll_out",294954,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,162,1479,18,A2 01 0E 0D 75 61 72 74 5F 70 6F 6C 6C 5F 6F 75 74 01 
150,9.001 281 738,"main","syscall","Returns after 0.000 us",294954,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1497,5,1C 02 A2 01 00 
151,9.001 281 738,"main","syscall","name=uart_poll_out",294954,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,162,1502,18,A2 01 0E 0D 75 61 72 74 5F 70 6F 6C 6C 5F 6F 75 74 00 
152,9.001 281 738,"main","k_busy_wait","Timeout=1 us",294954,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1520,4,22 01 01 00 
153,9.001 312 256,"main","k_busy_wait","Returns after 0.000 us",294955,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1524,4,1C 01 22 01 
154,9.001 312 256,"main","k_busy_wait","Timeout=1 us",294955,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1528,4,22 01 01 00 
155,9.001 312 256,"main","k_busy_wait","Returns after 0.000 us",294955,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1532,4,1C 01 22 00 
156,9.001 312 256,"main","k_busy_wait","Timeout=1 us",294955,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1536,4,22 01 01 00 
157,9.001 312 256,"main","k_busy_wait","Returns after 0.000 us",294955,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1540,4,1C 01 22 00 
158,9.001 312 256,"main","k_busy_wait","Timeout=1 us",294955,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1544,4,22 01 01 00 
159,9.001 342 773,"main","k_busy_wait","Returns after 0.000 us",294956,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1548,4,1C 01 22 01 
160,9.001 342 773,"main","k_busy_wait","Timeout=1 us",294956,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1552,4,22 01 01 00 
161,9.001 342 773,"main","k_busy_wait","Returns after 0.000 us",294956,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1556,4,1C 01 22 00 
162,9.001 342 773,"main","k_busy_wait","Timeout=1 us",294956,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1560,4,22 01 01 00 
163,9.001 342 773,"main","k_busy_wait","Returns after 0.000 us",294956,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1564,4,1C 01 22 00 
164,9.001 342 773,"main","k_busy_wait","Timeout=1 us",294956,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1568,4,22 01 01 00 
165,9.001 373 291,"main","k_busy_wait","Returns after 0.000 us",294957,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1572,4,1C 01 22 01 
166,9.001 373 291,"main","syscall","Returns after 91.553 us",294957,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1576,5,1C 02 A2 01 00 
167,9.001 373 291,"main","syscall","name=uart_poll_out",294957,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,162,1581,18,A2 01 0E 0D 75 61 72 74 5F 70 6F 6C 6C 5F 6F 75 74 00 
168,9.001 373 291,"main","k_busy_wait","Timeout=1 us",294957,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1599,4,22 01 01 00 
169,9.001 373 291,"main","k_busy_wait","Returns after 0.000 us",294957,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1603,4,1C 01 22 00 
170,9.001 403 809,"main","k_busy_wait","Timeout=1 us",294958,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1607,4,22 01 01 01 
171,9.001 403 809,"main","k_busy_wait","Returns after 0.000 us",294958,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1611,4,1C 01 22 00 
172,9.001 403 809,"main","k_busy_wait","Timeout=1 us",294958,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1615,4,22 01 01 00 
173,9.001 403 809,"main","k_busy_wait","Returns after 0.000 us",294958,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1619,4,1C 01 22 00 
174,9.001 403 809,"main","k_busy_wait","Timeout=1 us",294958,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1623,4,22 01 01 00 
175,9.001 403 809,"main","k_busy_wait","Returns after 0.000 us",294958,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1627,4,1C 01 22 00 
176,9.001 434 326,"main","k_busy_wait","Timeout=1 us",294959,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1631,4,22 01 01 01 
177,9.001 434 326,"main","k_busy_wait","Returns after 0.000 us",294959,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1635,4,1C 01 22 00 
178,9.001 434 326,"main","k_busy_wait","Timeout=1 us",294959,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1639,4,22 01 01 00 
179,9.001 434 326,"main","k_busy_wait","Returns after 0.000 us",294959,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1643,4,1C 01 22 00 
180,9.001 434 326,"main","k_busy_wait","Timeout=1 us",294959,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1647,4,22 01 01 00 
181,9.001 434 326,"main","k_busy_wait","Returns after 0.000 us",294959,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1651,4,1C 01 22 00 
182,9.001 464 844,"main","syscall","Returns after 91.553 us",294960,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1655,5,1C 02 A2 01 01 
183,9.001 464 844,"main","syscall","name=uart_poll_out",294960,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,162,1660,18,A2 01 0E 0D 75 61 72 74 5F 70 6F 6C 6C 5F 6F 75 74 00 
184,9.001 464 844,"main","k_busy_wait","Timeout=1 us",294960,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1678,4,22 01 01 00 
185,9.001 464 844,"main","k_busy_wait","Returns after 0.000 us",294960,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1682,4,1C 01 22 00 
186,9.001 464 844,"main","k_busy_wait","Timeout=1 us",294960,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1686,4,22 01 01 00 
187,9.001 495 361,"main","k_busy_wait","Returns after 0.000 us",294961,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1690,4,1C 01 22 01 
188,9.001 495 361,"main","k_busy_wait","Timeout=1 us",294961,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1694,4,22 01 01 00 
189,9.001 495 361,"main","k_busy_wait","Returns after 0.000 us",294961,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1698,4,1C 01 22 00 
190,9.001 495 361,"main","k_busy_wait","Timeout=1 us",294961,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1702,4,22 01 01 00 
191,9.001 495 361,"main","k_busy_wait","Returns after 0.000 us",294961,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1706,4,1C 01 22 00 
192,9.001 495 361,"main","k_busy_wait","Timeout=1 us",294961,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1710,4,22 01 01 00 
193,9.001 525 879,"main","k_busy_wait","Returns after 0.000 us",294962,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1714,4,1C 01 22 01 
194,9.001 525 879,"main","k_busy_wait","Timeout=1 us",294962,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1718,4,22 01 01 00 
195,9.001 525 879,"main","k_busy_wait","Returns after 0.000 us",294962,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1722,4,1C 01 22 00 
196,9.001 525 879,"main","k_busy_wait","Timeout=1 us",294962,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1726,4,22 01 01 00 
197,9.001 525 879,"main","k_busy_wait","Returns after 0.000 us",294962,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1730,4,1C 01 22 00 
198,9.001 525 879,"main","syscall","Returns after 61.035 us",294962,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1734,5,1C 02 A2 01 00 
199,9.001 556 396,"main","syscall","name=uart_poll_out",294963,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,162,1739,18,A2 01 0E 0D 75 61 72 74 5F 70 6F 6C 6C 5F 6F 75 74 01 
200,9.001 556 396,"main","k_busy_wait","Timeout=1 us",294963,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1757,4,22 01 01 00 
201,9.001 556 396,"main","k_busy_wait","Returns after 0.000 us",294963,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1761,4,1C 01 22 00 
202,9.001 556 396,"main","k_busy_wait","Timeout=1 us",294963,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1765,4,22 01 01 00 
203,9.001 556 396,"main","k_busy_wait","Returns after 0.000 us",294963,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1769,4,1C 01 22 00 
204,9.001 586 914,"main","k_busy_wait","Timeout=1 us",294964,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1773,4,22 01 01 01 
205,9.001 586 914,"main","k_busy_wait","Returns after 0.000 us",294964,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1777,4,1C 01 22 00 
206,9.001 586 914,"main","k_busy_wait","Timeout=1 us",294964,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1781,4,22 01 01 00 
207,9.001 586 914,"main","k_busy_wait","Returns after 0.000 us",294964,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1785,4,1C 01 22 00 
208,9.001 586 914,"main","k_busy_wait","Timeout=1 us",294964,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1789,4,22 01 01 00 
209,9.001 586 914,"main","k_busy_wait","Returns after 0.000 us",294964,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1793,4,1C 01 22 00 
210,9.001 617 432,"main","k_busy_wait","Timeout=1 us",294965,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1797,4,22 01 01 01 
211,9.001 617 432,"main","k_busy_wait","Returns after 0.000 us",294965,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1801,4,1C 01 22 00 
212,9.001 617 432,"main","k_busy_wait","Timeout=1 us",294965,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1805,4,22 01 01 00 
213,9.001 617 432,"main","k_busy_wait","Returns after 0.000 us",294965,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1809,4,1C 01 22 00 
214,9.001 617 432,"main","syscall","Returns after 61.035 us",294965,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1813,5,1C 02 A2 01 00 
215,9.001 647 949,"main","syscall","name=uart_poll_out",294966,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,162,1818,18,A2 01 0E 0D 75 61 72 74 5F 70 6F 6C 6C 5F 6F 75 74 01 
216,9.001 647 949,"main","k_busy_wait","Timeout=1 us",294966,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1836,4,22 01 01 00 
217,9.001 647 949,"main","k_busy_wait","Returns after 0.000 us",294966,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1840,4,1C 01 22 00 
218,9.001 647 949,"main","k_busy_wait","Timeout=1 us",294966,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1844,4,22 01 01 00 
219,9.001 647 949,"main","k_busy_wait","Returns after 0.000 us",294966,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1848,4,1C 01 22 00 
220,9.001 647 949,"main","k_busy_wait","Timeout=1 us",294966,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1852,4,22 01 01 00 
221,9.001 678 467,"main","k_busy_wait","Returns after 0.000 us",294967,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1856,4,1C 01 22 01 
222,9.001 678 467,"main","k_busy_wait","Timeout=1 us",294967,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1860,4,22 01 01 00 
223,9.001 678 467,"main","k_busy_wait","Returns after 0.000 us",294967,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1864,4,1C 01 22 00 
224,9.001 678 467,"main","k_busy_wait","Timeout=1 us",294967,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1868,4,22 01 01 00 
225,9.001 678 467,"main","k_busy_wait","Returns after 0.000 us",294967,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1872,4,1C 01 22 00 
226,9.001 678 467,"main","k_busy_wait","Timeout=1 us",294967,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1876,4,22 01 01 00 
227,9.001 708 984,"main","k_busy_wait","Returns after 0.000 us",294968,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1880,4,1C 01 22 01 
228,9.001 708 984,"main","k_busy_wait","Timeout=1 us",294968,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1884,4,22 01 01 00 
229,9.001 708 984,"main","k_busy_wait","Returns after 0.000 us",294968,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1888,4,1C 01 22 00 
230,9.001 708 984,"main","syscall","Returns after 61.035 us",294968,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1892,5,1C 02 A2 01 00 
231,9.001 708 984,"main","syscall","name=uart_poll_out",294968,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,162,1897,18,A2 01 0E 0D 75 61 72 74 5F 70 6F 6C 6C 5F 6F 75 74 00 
232,9.001 739 502,"main","k_busy_wait","Timeout=1 us",294969,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1915,4,22 01 01 01 
233,9.001 739 502,"main","k_busy_wait","Returns after 0.000 us",294969,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1919,4,1C 01 22 00 
234,9.001 739 502,"main","k_busy_wait","Timeout=1 us",294969,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1923,4,22 01 01 00 
235,9.001 739 502,"main","k_busy_wait","Returns after 0.000 us",294969,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1927,4,1C 01 22 00 
236,9.001 739 502,"main","k_busy_wait","Timeout=1 us",294969,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1931,4,22 01 01 00 
237,9.001 739 502,"main","k_busy_wait","Returns after 0.000 us",294969,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1935,4,1C 01 22 00 
238,9.001 770 020,"main","k_busy_wait","Timeout=1 us",294970,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1939,4,22 01 01 01 
239,9.001 770 020,"main","k_busy_wait","Returns after 0.000 us",294970,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1943,4,1C 01 22 00 
240,9.001 770 020,"main","k_busy_wait","Timeout=1 us",294970,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1947,4,22 01 01 00 
241,9.001 770 020,"main","k_busy_wait","Returns after 0.000 us",294970,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1951,4,1C 01 22 00 
242,9.001 770 020,"main","k_busy_wait","Timeout=1 us",294970,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1955,4,22 01 01 00 
243,9.001 770 020,"main","k_busy_wait","Returns after 0.000 us",294970,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1959,4,1C 01 22 00 
244,9.001 800 537,"main","k_busy_wait","Timeout=1 us",294971,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1963,4,22 01 01 01 
245,9.001 800 537,"main","k_busy_wait","Returns after 0.000 us",294971,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1967,4,1C 01 22 00 
246,9.001 800 537,"main","k_busy_wait","Timeout=1 us",294971,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,1971,4,22 01 01 00 
247,9.001 800 537,"main","k_busy_wait","Returns after 0.000 us",294971,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1975,4,1C 01 22 00 
248,9.001 800 537,"main","syscall","Returns after 91.553 us",294971,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,1979,5,1C 02 A2 01 00 
249,9.001 831 055,"main","syscall","name=uart_poll_out",294972,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,162,1984,18,A2 01 0E 0D 75 61 72 74 5F 70 6F 6C 6C 5F 6F 75 74 01 
250,9.001 831 055,"main","k_busy_wait","Timeout=1 us",294972,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2002,4,22 01 01 00 
251,9.001 831 055,"main","k_busy_wait","Returns after 0.000 us",294972,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2006,4,1C 01 22 00 
252,9.001 831 055,"main","k_busy_wait","Timeout=1 us",294972,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2010,4,22 01 01 00 
253,9.001 831 055,"main","k_busy_wait","Returns after 0.000 us",294972,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2014,4,1C 01 22 00 
254,9.001 831 055,"main","k_busy_wait","Timeout=1 us",294972,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2018,4,22 01 01 00 
255,9.001 861 572,"main","k_busy_wait","Returns after 0.000 us",294973,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2022,4,1C 01 22 01 
256,9.001 861 572,"main","k_busy_wait","Timeout=1 us",294973,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2026,4,22 01 01 00 
257,9.001 861 572,"main","k_busy_wait","Returns after 0.000 us",294973,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2030,4,1C 01 22 00 
258,9.001 861 572,"main","k_busy_wait","Timeout=1 us",294973,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2034,4,22 01 01 00 
259,9.001 861 572,"main","k_busy_wait","Returns after 0.000 us",294973,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2038,4,1C 01 22 00 
260,9.001 861 572,"main","k_busy_wait","Timeout=1 us",294973,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2042,4,22 01 01 00 
261,9.001 892 090,"main","k_busy_wait","Returns after 0.000 us",294974,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2046,4,1C 01 22 01 
262,9.001 892 090,"main","k_busy_wait","Timeout=1 us",294974,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2050,4,22 01 01 00 
263,9.001 892 090,"main","k_busy_wait","Returns after 0.000 us",294974,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2054,4,1C 01 22 00 
264,9.001 892 090,"main","k_busy_wait","Timeout=1 us",294974,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2058,4,22 01 01 00 
265,9.001 892 090,"main","k_busy_wait","Returns after 0.000 us",294974,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2062,4,1C 01 22 00 
266,9.001 892 090,"main","syscall","Returns after 61.035 us",294974,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2066,5,1C 02 A2 01 00 
267,9.001 922 607,"main","syscall","name=uart_poll_out",294975,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,162,2071,18,A2 01 0E 0D 75 61 72 74 5F 70 6F 6C 6C 5F 6F 75 74 01 
268,9.001 922 607,"main","k_busy_wait","Timeout=1 us",294975,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2089,4,22 01 01 00 
269,9.001 922 607,"main","k_busy_wait","Returns after 0.000 us",294975,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2093,4,1C 01 22 00 
270,9.001 922 607,"main","k_busy_wait","Timeout=1 us",294975,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2097,4,22 01 01 00 
271,9.001 922 607,"main","k_busy_wait","Returns after 0.000 us",294975,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2101,4,1C 01 22 00 
272,9.001 953 125,"main","k_busy_wait","Timeout=1 us",294976,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2105,4,22 01 01 01 
273,9.001 953 125,"main","k_busy_wait","Returns after 0.000 us",294976,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2109,4,1C 01 22 00 
274,9.001 953 125,"main","k_busy_wait","Timeout=1 us",294976,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2113,4,22 01 01 00 
275,9.001 953 125,"main","k_busy_wait","Returns after 0.000 us",294976,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2117,4,1C 01 22 00 
276,9.001 953 125,"main","k_busy_wait","Timeout=1 us",294976,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2121,4,22 01 01 00 
277,9.001 953 125,"main","k_busy_wait","Returns after 0.000 us",294976,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,2125,4,1C 01 22 00 
278,9.001 983 643,"main","k_busy_wait","Timeout=1 us",294977,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,2129,4,22 01 01 01 
